season,winslot,Aslot,Bslot,Aseed,Bseed,Aname,Bname,Awins,Bwins,Alosses,Blosses,daynum,Aregion,Bregion,winner,teamA,teamB,Aminscore,Bminscore,Amaxscore,Bmaxscore,Aqvgscore,Bqvgscore,Astdscore,Bstdscore
L,R1W6,W06,W11,06,11,Vanderbilt,G Washington,19,23,11,8,136,East,East,A,827,599,57.0,52.0,104.0,94.0,75.733333333333334,71.064516129032256,11.661713234150271,10.494039733446753
L,R1W7,W07,W10,07,10,Boston College,Texas Tech,20,21,11,12,136,East,East,A,527,796,54.0,45.0,101.0,98.0,74.645161290322577,71.575757575757578,12.180228259677913,13.357622504455406
L,R1W8,W08,W09,08,09,Marquette,Michigan St,23,22,9,11,136,East,East,B,660,671,58.0,38.0,95.0,91.0,72.4375,65.090909090909093,9.6628719203971656,11.745698468243047
L,R1X1,X01,X16,01,16,Ohio St,Central Conn,30,22,3,11,136,South,South,A,720,544,49.0,40.0,107.0,103.0,73.63636363636364,69.303030303030297,11.514992024413827,13.903312987535912
L,R1X2,X02,X15,02,15,Memphis,North Texas,30,20,3,10,137,South,South,A,666,711,58.0,57.0,111.0,98.0,79.575757575757578,76.233333333333334,10.926837417168358,11.397904290799351
L,R1X3,X03,X14,03,14,Texas A&M,Penn,25,21,6,8,136,South,South,A,794,728,52.0,48.0,101.0,93.0,76.322580645161295,74.068965517241381,13.712219878102591,10.365496593000287
L,R1X4,X04,X13,04,13,Virginia,Albany NY,19,23,10,9,137,South,South,A,830,507,57.0,52.0,108.0,87.0,77.448275862068968,68.25,13.389615654385901,8.9092648406027308
L,R1X5,X05,X12,05,12,Tennessee,Long Beach St,22,23,10,7,137,South,South,A,790,647,44.0,49.0,111.0,102.0,79.65625,80.533333333333331,13.387516048076282,13.49748947850015
L,R1X6,X06,X11,06,11,Louisville,Stanford,22,18,9,12,136,South,South,A,651,783,49.0,45.0,100.0,92.0,71.290322580645167,69.933333333333337,11.475622264067193,12.648934957361258
L,R1X7,X07,X10,07,10,Nevada,Creighton,27,22,4,10,137,South,South,A,699,562,49.0,52.0,95.0,82.0,77.677419354838705,67.15625,9.0567639908209951,8.8498212376013559
L,R1X8,X08,X09,08,09,BYU,Xavier,24,24,8,8,136,South,South,B,536,853,61.0,56.0,96.0,98.0,77.34375,76.40625,8.7450320718394163,10.337611471587621
L,R1Y1,Y01,Y16,01,16,Florida,Jackson St,29,20,5,13,137,Midwest,Midwest,A,592,632,56.0,54.0,101.0,100.0,79.32352941176471,71.030303030303031,10.104514390739634,9.8764637533789887
L,R1Y2,Y02,Y15,02,15,Wisconsin,TAM C. Christi,29,24,5,6,137,Midwest,Midwest,A,849,787,48.0,57.0,98.0,107.0,70.088235294117652,79.166666666666671,11.647690119551914,10.84460951604785
L,R1Y3,Y03,Y14,03,14,Oregon,Miami OH,26,18,7,14,137,Midwest,Midwest,A,725,669,55.0,40.0,116.0,80.0,76.393939393939391,59.5625,12.991697567804472,9.902453925669132
L,R1Y4,Y04,Y13,04,13,Maryland,Davidson,24,27,8,4,136,Midwest,Midwest,A,662,568,58.0,47.0,102.0,101.0,79.5,80.0,11.784523749392676,10.52799647024159
L,R1Y5,Y05,Y12,05,12,Butler,Old Dominion,25,24,6,8,136,Midwest,Midwest,A,535,723,55.0,54.0,92.0,96.0,68.290322580645167,70.125,8.2782012554040971,10.288798520721455
L,R1Y6,Y06,Y11,06,11,Notre Dame,Winthrop,24,24,7,4,137,Midwest,Midwest,B,717,848,48.0,51.0,103.0,109.0,81.548387096774192,74.107142857142861,12.704682168848084,12.723261278108703
L,R1Y7,Y07,Y10,07,10,UNLV,Georgia Tech,27,20,6,11,137,Midwest,Midwest,A,817,606,50.0,61.0,103.0,112.0,75.030303030303031,79.096774193548384,12.256068004807892,12.642363087369482
L,R1Y8,Y08,Y09,08,09,Arizona,Purdue,20,21,10,11,137,Midwest,Midwest,B,511,738,50.0,52.0,102.0,102.0,78.466666666666669,69.90625,12.002036864169719,11.734988748929418
L,R1Z1,Z01,Z16,01,16,Kansas,Niagara,30,22,4,11,137,West,West,A,636,704,57.0,48.0,97.0,95.0,78.441176470588232,76.060606060606062,11.288180118186583,11.742023453570754
L,R1Z2,Z02,Z15,02,15,UCLA,Weber St,25,17,5,11,136,West,West,A,810,842,51.0,48.0,96.0,93.0,71.966666666666669,71.035714285714292,11.10700479677377,12.125775800974974
L,R1Z3,Z03,Z14,03,14,Pittsburgh,Wright St,27,23,7,9,136,West,West,A,731,851,42.0,42.0,89.0,81.0,71.147058823529406,64.59375,10.519260634220327,10.008931558238372
L,R1Z4,Z04,Z13,04,13,S Illinois,Holy Cross,26,25,6,8,137,West,West,A,749,616,46.0,45.0,76.0,84.0,63.28125,64.242424242424249,8.7722373678269783,9.6610128806779052
L,R1Z5,Z05,Z12,05,12,Virginia Tech,Illinois,20,23,11,11,137,West,West,A,831,623,56.0,41.0,94.0,87.0,72.032258064516128,64.5,10.923439937237488,12.100680583679386
L,R1Z6,Z06,Z11,06,11,Duke,VA Commonwealth,22,27,10,6,136,West,West,B,577,825,54.0,53.0,86.0,102.0,70.1875,74.787878787878782,7.6462306890388811,11.055665147972578
L,R1Z7,Z07,Z10,07,10,Indiana,Gonzaga,20,23,10,10,136,West,West,A,625,607,43.0,54.0,94.0,97.0,70.900000000000006,79.121212121212125,13.108139964668265,10.344834974612901
L,R1Z8,Z08,Z09,08,09,Kentucky,Villanova,21,21,11,10,137,West,West,A,640,829,57.0,55.0,95.0,108.0,73.53125,72.161290322580641,9.6371169670965386,13.626579279158682
L,R2W1,R1W1,R1W8,01,09,North Carolina,Michigan St,28,22,6,11,138,East,East,A,708,671,69.0,38.0,105.0,91.0,86.264705882352942,65.090909090909093,10.949909544427381,11.745698468243047
L,R2W2,R1W2,R1W7,02,07,Georgetown,Boston College,26,20,6,11,138,East,East,A,603,527,50.0,54.0,89.0,101.0,68.46875,74.645161290322577,9.340718571796284,12.180228259677913
L,R2W3,R1W3,R1W6,03,06,Washington St,Vanderbilt,25,19,7,11,138,East,East,B,841,827,45.0,57.0,88.0,104.0,66.53125,75.733333333333334,9.6078886045530307,11.661713234150271
L,R2W4,R1W4,R1W5,04,05,Texas,USC,24,23,9,11,139,East,East,B,793,818,61.0,50.0,105.0,91.0,82.212121212121218,71.411764705882348,11.67944990339501,10.718641395083678
L,R2X1,R1X1,R1X8,01,09,Ohio St,Xavier,30,24,3,8,138,South,South,A,720,853,49.0,56.0,107.0,98.0,73.63636363636364,76.40625,11.514992024413827,10.337611471587621
L,R2X2,R1X2,R1X7,02,07,Memphis,Nevada,30,27,3,4,139,South,South,A,666,699,58.0,49.0,111.0,95.0,79.575757575757578,77.677419354838705,10.926837417168358,9.0567639908209951
L,R2X3,R1X3,R1X6,03,06,Texas A&M,Louisville,25,22,6,9,138,South,South,A,794,651,52.0,49.0,101.0,100.0,76.322580645161295,71.290322580645167,13.712219878102591,11.475622264067193
L,R2X4,R1X4,R1X5,04,05,Virginia,Tennessee,19,22,10,10,139,South,South,B,830,790,57.0,44.0,108.0,111.0,77.448275862068968,79.65625,13.389615654385901,13.387516048076282
L,R2Y1,R1Y1,R1Y8,01,09,Florida,Purdue,29,21,5,11,139,Midwest,Midwest,A,592,738,56.0,52.0,101.0,102.0,79.32352941176471,69.90625,10.104514390739634,11.734988748929418
L,R2Y2,R1Y2,R1Y7,02,07,Wisconsin,UNLV,29,27,5,6,139,Midwest,Midwest,B,849,817,48.0,50.0,98.0,103.0,70.088235294117652,75.030303030303031,11.647690119551914,12.256068004807892
L,R2Y3,R1Y3,R1Y6,03,11,Oregon,Winthrop,26,24,7,4,139,Midwest,Midwest,A,725,848,55.0,51.0,116.0,109.0,76.393939393939391,74.107142857142861,12.991697567804472,12.723261278108703
L,R2Y4,R1Y4,R1Y5,04,05,Maryland,Butler,24,25,8,6,138,Midwest,Midwest,B,662,535,58.0,55.0,102.0,92.0,79.5,68.290322580645167,11.784523749392676,8.2782012554040971
L,R2Z1,R1Z1,R1Z8,01,08,Kansas,Kentucky,30,21,4,11,139,West,West,A,636,640,57.0,57.0,97.0,95.0,78.441176470588232,73.53125,11.288180118186583,9.6371169670965386
L,R2Z2,R1Z2,R1Z7,02,07,UCLA,Indiana,25,20,5,10,138,West,West,A,810,625,51.0,43.0,96.0,94.0,71.966666666666669,70.900000000000006,11.10700479677377,13.108139964668265
L,R2Z3,R1Z3,R1Z6,03,11,Pittsburgh,VA Commonwealth,27,27,7,6,138,West,West,A,731,825,42.0,53.0,89.0,102.0,71.147058823529406,74.787878787878782,10.519260634220327,11.055665147972578
L,R2Z4,R1Z4,R1Z5,04,05,S Illinois,Virginia Tech,26,20,6,11,139,West,West,A,749,831,46.0,56.0,76.0,94.0,63.28125,72.032258064516128,8.7722373678269783,10.923439937237488
L,R3W1,R2W1,R2W4,01,05,North Carolina,USC,28,23,6,11,144,East,East,A,708,818,69.0,50.0,105.0,91.0,86.264705882352942,71.411764705882348,10.949909544427381,10.718641395083678
L,R3W2,R2W2,R2W3,02,06,Georgetown,Vanderbilt,26,19,6,11,144,East,East,A,603,827,50.0,57.0,89.0,104.0,68.46875,75.733333333333334,9.340718571796284,11.661713234150271
L,R3X1,R2X1,R2X4,01,05,Ohio St,Tennessee,30,22,3,10,143,South,South,A,720,790,49.0,44.0,107.0,111.0,73.63636363636364,79.65625,11.514992024413827,13.387516048076282
L,R3X2,R2X2,R2X3,02,03,Memphis,Texas A&M,30,25,3,6,143,South,South,A,666,794,58.0,52.0,111.0,101.0,79.575757575757578,76.322580645161295,10.926837417168358,13.712219878102591
L,R3Y1,R2Y1,R2Y4,01,05,Florida,Butler,29,25,5,6,144,Midwest,Midwest,A,592,535,56.0,55.0,101.0,92.0,79.32352941176471,68.290322580645167,10.104514390739634,8.2782012554040971
L,R3Y2,R2Y2,R2Y3,07,03,UNLV,Oregon,27,26,6,7,144,Midwest,Midwest,B,817,725,50.0,55.0,103.0,116.0,75.030303030303031,76.393939393939391,12.256068004807892,12.991697567804472
L,R3Z1,R2Z1,R2Z4,01,04,Kansas,S Illinois,30,26,4,6,143,West,West,A,636,749,57.0,46.0,97.0,76.0,78.441176470588232,63.28125,11.288180118186583,8.7722373678269783
L,R3Z2,R2Z2,R2Z3,02,03,UCLA,Pittsburgh,25,27,5,7,143,West,West,A,810,731,51.0,42.0,96.0,89.0,71.966666666666669,71.147058823529406,11.10700479677377,10.519260634220327
L,R4W1,R3W1,R3W2,01,02,North Carolina,Georgetown,28,26,6,6,146,East,East,B,708,603,69.0,50.0,105.0,89.0,86.264705882352942,68.46875,10.949909544427381,9.340718571796284
L,R4X1,R3X1,R3X2,01,02,Ohio St,Memphis,30,30,3,3,145,South,South,A,720,666,49.0,58.0,107.0,111.0,73.63636363636364,79.575757575757578,11.514992024413827,10.926837417168358
L,R4Y1,R3Y1,R3Y2,01,03,Florida,Oregon,29,26,5,7,146,Midwest,Midwest,A,592,725,56.0,55.0,101.0,116.0,79.32352941176471,76.393939393939391,10.104514390739634,12.991697567804472
L,R4Z1,R3Z1,R3Z2,01,02,Kansas,UCLA,30,25,4,5,145,West,West,B,636,810,57.0,51.0,97.0,96.0,78.441176470588232,71.966666666666669,11.288180118186583,11.10700479677377
L,R5WX,R4W1,R4X1,02,01,Georgetown,Ohio St,26,30,6,3,152,East,South,B,603,720,50.0,49.0,89.0,107.0,68.46875,73.63636363636364,9.340718571796284,11.514992024413827
L,R5YZ,R4Y1,R4Z1,01,02,Florida,UCLA,29,25,5,5,152,Midwest,West,A,592,810,56.0,51.0,101.0,96.0,79.32352941176471,71.966666666666669,10.104514390739634,11.10700479677377
L,R6CH,R5WX,R5YZ,01,01,Ohio St,Florida,30,29,3,5,154,South,Midwest,B,720,592,49.0,56.0,107.0,101.0,73.63636363636364,79.32352941176471,11.514992024413827,10.104514390739634
M,W16,W16a,W16b,16,16,Coppin St,Mt St Mary's,14,18,20,14,134,East,East,B,560,686,34.0,45.0,102.0,97.0,59.147058823529413,69.0625,13.918105755456427,9.8391358233332671
M,R1W1,W01,W16,01,16,North Carolina,Mt St Mary's,32,18,2,14,137,East,East,A,708,686,66.0,45.0,110.0,97.0,88.705882352941174,69.0625,11.213252169707649,9.8391358233332671
M,R1W2,W02,W15,02,15,Tennessee,American Univ,28,21,4,11,137,East,East,A,790,509,47.0,49.0,109.0,87.0,82.40625,65.09375,12.22410368646716,9.2478354730985561
M,R1W3,W03,W14,03,14,Louisville,Boise St,24,24,8,8,137,East,East,A,651,526,47.0,69.0,104.0,107.0,71.9375,81.21875,12.214073593605043,8.8626123935045253
M,R1W4,W04,W13,04,13,Washington St,Winthrop,24,20,8,11,136,East,East,A,841,848,51.0,47.0,86.0,85.0,67.0625,65.129032258064512,7.6073052883396235,10.143302050261068
M,R1W5,W05,W12,05,12,Notre Dame,George Mason,24,23,7,10,136,East,East,A,717,602,64.0,53.0,108.0,96.0,80.612903225806448,69.878787878787875,11.000520279059058,11.09124026662367
M,R1W6,W06,W11,06,11,Oklahoma,St Joseph's PA,22,21,11,12,137,East,East,A,721,779,45.0,55.0,99.0,98.0,68.424242424242422,73.333333333333329,13.98057159066955,10.636320469566208
M,R1W7,W07,W10,07,10,Butler,South Alabama,29,25,3,6,137,East,East,A,535,768,42.0,59.0,89.0,97.0,68.34375,75.612903225806448,11.193216067667951,8.8196167693600316
M,R1W8,W08,W09,08,09,Indiana,Arkansas,25,22,7,11,137,East,East,B,625,515,49.0,51.0,100.0,94.0,75.125,73.63636363636364,12.948817513580149,10.467317626403194
M,R1X1,X01,X16,01,16,Kansas,Portland St,30,21,3,9,136,Midwest,Midwest,A,636,733,59.0,48.0,109.0,108.0,81.181818181818187,74.099999999999994,11.263926183078937,12.199316920767872
M,R1X2,X02,X15,02,15,Georgetown,UMBC,27,23,5,8,137,Midwest,Midwest,A,603,813,51.0,54.0,110.0,89.0,69.71875,74.870967741935488,11.385940823555162,9.262278461009581
M,R1X3,X03,X14,03,14,Wisconsin,CS Fullerton,29,23,4,8,136,Midwest,Midwest,A,849,564,51.0,59.0,88.0,103.0,67.333333333333329,82.483870967741936,8.2007636993468616,9.70158273665972
M,R1X4,X04,X13,04,13,Vanderbilt,Siena,26,22,7,10,137,Midwest,Midwest,B,827,766,58.0,52.0,97.0,97.0,80.575757575757578,76.8125,11.260093931010076,11.08049384052895
M,R1X5,X05,X12,05,12,Clemson,Villanova,23,20,9,12,137,Midwest,Midwest,B,551,829,55.0,53.0,97.0,103.0,79.1875,72.84375,9.358944585261737,11.573432331745842
M,R1X6,X06,X11,06,11,USC,Kansas St,21,19,11,11,136,Midwest,Midwest,B,818,637,46.0,59.0,95.0,101.0,69.0625,78.766666666666666,12.427131356431378,9.8849492776757444
M,R1X7,X07,X10,07,10,Gonzaga,Davidson,25,25,7,6,137,Midwest,Midwest,B,607,568,47.0,59.0,101.0,98.0,76.5,77.322580645161295,11.781871667948179,10.033450815933392
M,R1X8,X08,X09,08,09,UNLV,Kent,25,28,7,6,136,Midwest,Midwest,A,817,639,45.0,49.0,89.0,84.0,69.25,69.235294117647058,11.42092378050042,9.1717559532750332
M,R1Y1,Y01,Y16,01,16,Memphis,UT Arlington,33,17,1,11,137,South,South,A,666,819,56.0,49.0,104.0,102.0,79.67647058823529,72.5,12.18176213524641,11.809499807963322
M,R1Y2,Y02,Y15,02,15,Texas,Austin Peay,27,24,6,10,137,South,South,A,793,519,58.0,47.0,102.0,116.0,74.848484848484844,74.588235294117652,11.271097959802646,12.702750158595402
M,R1Y3,Y03,Y14,03,14,Stanford,Cornell,26,21,7,5,136,South,South,A,783,561,52.0,64.0,111.0,94.0,70.666666666666671,76.615384615384613,11.226771755068508,8.8928533236912433
M,R1Y4,Y04,Y13,04,13,Pittsburgh,Oral Roberts,26,23,9,8,136,South,South,A,731,724,53.0,51.0,103.0,88.0,74.142857142857139,68.870967741935488,12.301318993489756,9.6277218538828624
M,R1Y5,Y05,Y12,05,12,Michigan St,Temple,25,21,8,12,136,South,South,A,671,789,36.0,54.0,103.0,96.0,71.303030303030297,72.606060606060609,14.132457481047917,12.185285199381518
M,R1Y6,Y06,Y11,06,11,Marquette,Kentucky,23,18,9,12,136,South,South,A,660,640,51.0,51.0,100.0,92.0,75.90625,68.599999999999994,11.654825650240333,9.1126285999156131
M,R1Y7,Y07,Y10,07,10,Miami FL,St Mary's CA,21,24,10,6,137,South,South,A,668,781,49.0,54.0,96.0,100.0,73.806451612903231,75.833333333333329,11.732005726928833,13.168354322220964
M,R1Y8,Y08,Y09,08,09,Mississippi St,Oregon,22,18,10,13,137,South,South,A,675,725,49.0,43.0,95.0,110.0,73.09375,76.806451612903231,11.492822148519483,13.968673141871166
M,R1Z1,Z01,Z16,01,16,UCLA,MS Valley St,30,15,3,15,136,West,West,A,810,685,56.0,26.0,89.0,98.0,74.030303030303031,61.033333333333331,8.7680026006578231,14.110240568072852
M,R1Z2,Z02,Z15,02,15,Duke,Belmont,27,24,5,8,136,West,West,A,577,522,64.0,49.0,121.0,99.0,84.125,79.3125,11.491165084533423,9.4519756532695318
M,R1Z3,Z03,Z14,03,14,Xavier,Georgia,27,16,6,16,136,West,West,A,853,604,53.0,49.0,108.0,107.0,75.333333333333329,67.875,13.399834161494521,12.409044080830723
M,R1Z4,Z04,Z13,04,13,Connecticut,San Diego,24,20,8,13,137,West,West,B,559,753,60.0,46.0,105.0,86.0,77.71875,65.0,10.929416655865033,10.38063465100163
M,R1Z5,Z05,Z12,05,12,Drake,W Kentucky,26,25,4,6,137,West,West,B,575,835,56.0,61.0,85.0,96.0,72.266666666666666,76.612903225806448,7.8906414328761789,9.8690700263086164
M,R1Z6,Z06,Z11,06,11,Purdue,Baylor,24,20,8,10,136,West,West,A,738,521,51.0,57.0,84.0,116.0,68.71875,80.733333333333334,7.1380773628127621,13.584141080277726
M,R1Z7,Z07,Z10,07,10,West Virginia,Arizona,23,18,10,14,136,West,West,A,843,511,39.0,52.0,110.0,91.0,74.696969696969703,71.5625,15.186686451056994,10.26199755164656
M,R1Z8,Z08,Z09,08,09,BYU,Texas A&M,27,23,7,10,136,West,West,B,536,794,41.0,37.0,100.0,110.0,74.058823529411768,71.121212121212125,12.89537348972283,15.768702365392592
M,R2W1,R1W1,R1W8,01,09,North Carolina,Arkansas,32,22,2,11,139,East,East,A,708,515,66.0,51.0,110.0,94.0,88.705882352941174,73.63636363636364,11.213252169707649,10.467317626403194
M,R2W2,R1W2,R1W7,02,07,Tennessee,Butler,28,29,4,3,139,East,East,A,790,535,47.0,42.0,109.0,89.0,82.40625,68.34375,12.22410368646716,11.193216067667951
M,R2W3,R1W3,R1W6,03,06,Louisville,Oklahoma,24,22,8,11,139,East,East,A,651,721,47.0,45.0,104.0,99.0,71.9375,68.424242424242422,12.214073593605043,13.98057159066955
M,R2W4,R1W4,R1W5,04,05,Washington St,Notre Dame,24,24,8,7,138,East,East,A,841,717,51.0,64.0,86.0,108.0,67.0625,80.612903225806448,7.6073052883396235,11.000520279059058
M,R2X1,R1X1,R1X8,01,08,Kansas,UNLV,30,25,3,7,138,Midwest,Midwest,A,636,817,59.0,45.0,109.0,89.0,81.181818181818187,69.25,11.263926183078937,11.42092378050042
M,R2X2,R1X2,R1X7,02,10,Georgetown,Davidson,27,25,5,6,139,Midwest,Midwest,B,603,568,51.0,59.0,110.0,98.0,69.71875,77.322580645161295,11.385940823555162,10.033450815933392
M,R2X3,R1X3,R1X6,03,11,Wisconsin,Kansas St,29,19,4,11,138,Midwest,Midwest,A,849,637,51.0,59.0,88.0,101.0,67.333333333333329,78.766666666666666,8.2007636993468616,9.8849492776757444
M,R2X4,R1X4,R1X5,13,12,Siena,Villanova,22,20,10,12,139,Midwest,Midwest,B,766,829,52.0,53.0,97.0,103.0,76.8125,72.84375,11.08049384052895,11.573432331745842
M,R2Y1,R1Y1,R1Y8,01,08,Memphis,Mississippi St,33,22,1,10,139,South,South,A,666,675,56.0,49.0,104.0,95.0,79.67647058823529,73.09375,12.18176213524641,11.492822148519483
M,R2Y2,R1Y2,R1Y7,02,07,Texas,Miami FL,27,21,6,10,139,South,South,A,793,668,58.0,49.0,102.0,96.0,74.848484848484844,73.806451612903231,11.271097959802646,11.732005726928833
M,R2Y3,R1Y3,R1Y6,03,06,Stanford,Marquette,26,23,7,9,138,South,South,A,783,660,52.0,51.0,111.0,100.0,70.666666666666671,75.90625,11.226771755068508,11.654825650240333
M,R2Y4,R1Y4,R1Y5,04,05,Pittsburgh,Michigan St,26,25,9,8,138,South,South,B,731,671,53.0,36.0,103.0,103.0,74.142857142857139,71.303030303030297,12.301318993489756,14.132457481047917
M,R2Z1,R1Z1,R1Z8,01,09,UCLA,Texas A&M,30,23,3,10,138,West,West,A,810,794,56.0,37.0,89.0,110.0,74.030303030303031,71.121212121212125,8.7680026006578231,15.768702365392592
M,R2Z2,R1Z2,R1Z7,02,07,Duke,West Virginia,27,23,5,10,138,West,West,B,577,843,64.0,39.0,121.0,110.0,84.125,74.696969696969703,11.491165084533423,15.186686451056994
M,R2Z3,R1Z3,R1Z6,03,06,Xavier,Purdue,27,24,6,8,138,West,West,A,853,738,53.0,51.0,108.0,84.0,75.333333333333329,68.71875,13.399834161494521,7.1380773628127621
M,R2Z4,R1Z4,R1Z5,13,12,San Diego,W Kentucky,20,25,13,6,139,West,West,B,753,835,46.0,61.0,86.0,96.0,65.0,76.612903225806448,10.38063465100163,9.8690700263086164
M,R3W1,R2W1,R2W4,01,04,North Carolina,Washington St,32,24,2,8,143,East,East,A,708,841,66.0,51.0,110.0,86.0,88.705882352941174,67.0625,11.213252169707649,7.6073052883396235
M,R3W2,R2W2,R2W3,02,03,Tennessee,Louisville,28,24,4,8,143,East,East,B,790,651,47.0,47.0,109.0,104.0,82.40625,71.9375,12.22410368646716,12.214073593605043
M,R3X1,R2X1,R2X4,01,12,Kansas,Villanova,30,20,3,12,144,Midwest,Midwest,A,636,829,59.0,53.0,109.0,103.0,81.181818181818187,72.84375,11.263926183078937,11.573432331745842
M,R3X2,R2X2,R2X3,10,03,Davidson,Wisconsin,25,29,6,4,144,Midwest,Midwest,A,568,849,59.0,51.0,98.0,88.0,77.322580645161295,67.333333333333329,10.033450815933392,8.2007636993468616
M,R3Y1,R2Y1,R2Y4,01,05,Memphis,Michigan St,33,25,1,8,144,South,South,A,666,671,56.0,36.0,104.0,103.0,79.67647058823529,71.303030303030297,12.18176213524641,14.132457481047917
M,R3Y2,R2Y2,R2Y3,02,03,Texas,Stanford,27,26,6,7,144,South,South,A,793,783,58.0,52.0,102.0,111.0,74.848484848484844,70.666666666666671,11.271097959802646,11.226771755068508
M,R3Z1,R2Z1,R2Z4,01,12,UCLA,W Kentucky,30,25,3,6,143,West,West,A,810,835,56.0,61.0,89.0,96.0,74.030303030303031,76.612903225806448,8.7680026006578231,9.8690700263086164
M,R3Z2,R2Z2,R2Z3,07,03,West Virginia,Xavier,23,27,10,6,143,West,West,B,843,853,39.0,53.0,110.0,108.0,74.696969696969703,75.333333333333329,15.186686451056994,13.399834161494521
M,R4W1,R3W1,R3W2,01,03,North Carolina,Louisville,32,24,2,8,145,East,East,A,708,651,66.0,47.0,110.0,104.0,88.705882352941174,71.9375,11.213252169707649,12.214073593605043
M,R4X1,R3X1,R3X2,01,10,Kansas,Davidson,30,25,3,6,146,Midwest,Midwest,A,636,568,59.0,59.0,109.0,98.0,81.181818181818187,77.322580645161295,11.263926183078937,10.033450815933392
M,R4Y1,R3Y1,R3Y2,01,02,Memphis,Texas,33,27,1,6,146,South,South,A,666,793,56.0,58.0,104.0,102.0,79.67647058823529,74.848484848484844,12.18176213524641,11.271097959802646
M,R4Z1,R3Z1,R3Z2,01,03,UCLA,Xavier,30,27,3,6,145,West,West,A,810,853,56.0,53.0,89.0,108.0,74.030303030303031,75.333333333333329,8.7680026006578231,13.399834161494521
M,R5WX,R4W1,R4X1,01,01,North Carolina,Kansas,32,30,2,3,152,East,Midwest,B,708,636,66.0,59.0,110.0,109.0,88.705882352941174,81.181818181818187,11.213252169707649,11.263926183078937
M,R5YZ,R4Y1,R4Z1,01,01,Memphis,UCLA,33,30,1,3,152,South,West,A,666,810,56.0,56.0,104.0,89.0,79.67647058823529,74.030303030303031,12.18176213524641,8.7680026006578231
M,R6CH,R5WX,R5YZ,01,01,Kansas,Memphis,30,33,3,1,154,Midwest,South,A,636,666,59.0,56.0,109.0,104.0,81.181818181818187,79.67647058823529,11.263926183078937,12.18176213524641
N,Y16,Y16a,Y16b,16,16,Alabama St,Morehead St,20,17,9,15,134,Midwest,Midwest,B,506,682,51.0,41.0,90.0,94.0,69.482758620689651,69.34375,9.4417294209788416,11.134432447929262
N,R1W1,W01,W16,01,16,Pittsburgh,ETSU,27,22,4,10,137,East,East,A,731,586,56.0,61.0,93.0,103.0,77.709677419354833,78.09375,10.716865057941863,11.10562744456611
N,R1W2,W02,W15,02,15,Duke,Binghamton,28,22,6,8,136,East,East,A,577,524,47.0,51.0,101.0,91.0,78.029411764705884,69.900000000000006,10.672904930429167,9.1372862492098843
N,R1W3,W03,W14,03,14,Villanova,American Univ,26,24,7,7,136,East,East,A,829,509,54.0,49.0,107.0,79.0,76.545454545454547,64.451612903225808,13.724763969027288,9.0974605094566829
N,R1W4,W04,W13,04,13,Xavier,Portland St,25,22,7,9,137,East,East,A,853,733,53.0,57.0,88.0,93.0,72.375,73.709677419354833,8.8978578882785033,9.2499121125278858
N,R1W5,W05,W12,05,12,Florida St,Wisconsin,25,19,9,12,137,East,East,B,595,849,48.0,46.0,82.0,88.0,68.617647058823536,64.387096774193552,8.2818536781339436,9.5162930549013574
N,R1W6,W06,W11,06,11,UCLA,VA Commonwealth,25,24,8,9,136,East,East,A,810,825,52.0,59.0,113.0,90.0,76.0,72.0,12.497272429687134,7.8005438815819019
N,R1W7,W07,W10,07,10,Texas,Minnesota,22,21,11,10,136,East,East,A,793,673,55.0,41.0,99.0,90.0,72.333333333333329,66.161290322580641,9.2266631634255027,11.060236170241538
N,R1W8,W08,W09,08,09,Oklahoma St,Tennessee,22,21,11,12,137,East,East,A,722,790,59.0,52.0,122.0,114.0,81.121212121212125,78.484848484848484,12.482126799542337,11.292585961785541
